timestamp[ms],x_accel_raw,y_accel_raw,z_accel_raw,x_gyro_raw,y_gyro_raw,z_gyro_raw,pressure[Pa],state,liftoff_detect,top_detect,burnout_detect,latitude[°],longitude[°]
943494,491,54,2021,43,-16,-84,97329.000000,1,0,0,0,33.764679,130.896164
943504,474,77,2032,28,-37,-32,97329.000000,1,0,0,0,33.764679,130.896164
943514,476,81,2018,30,-43,-52,97329.171875,1,0,0,0,33.764679,130.896164
943524,470,66,2026,25,-45,-55,97329.171875,1,0,0,0,33.764679,130.896164
943534,480,84,2027,50,-11,-61,97329.171875,1,0,0,0,33.764679,130.896164
943544,468,102,2026,44,-16,-58,97329.171875,1,0,0,0,33.764679,130.896164
943554,493,70,2030,48,-13,-93,97329.343750,1,0,0,0,33.764679,130.896164
943564,466,83,2028,44,-29,-48,97329.343750,1,0,0,0,33.764679,130.896164
943574,475,98,2023,38,-9,-46,97329.343750,1,0,0,0,33.764679,130.896164
943584,483,75,2032,45,-5,-78,97329.343750,1,0,0,0,33.764679,130.896164
943594,474,83,2015,33,20,-74,97329.171875,1,0,0,0,33.764679,130.896164
943604,467,84,2019,33,-29,-56,97329.171875,1,0,0,0,33.764679,130.896164
943614,493,79,2026,42,-26,-61,97329.171875,1,0,0,0,33.764679,130.896164
943624,478,75,2025,24,-33,-46,97329.171875,1,0,0,0,33.764679,130.896164
943634,470,77,2025,30,-44,-61,97328.484375,1,0,0,0,33.764679,130.896164
943644,489,83,2036,39,-24,-61,97328.484375,1,0,0,0,33.764679,130.896164
943654,469,77,2035,42,-12,-87,97328.484375,1,0,0,0,33.764679,130.896164
943664,469,81,2041,32,-14,-88,97328.484375,1,0,0,0,33.764679,130.896164
943674,511,82,2027,33,-11,-65,97328.390625,1,0,0,0,33.764679,130.896164
943684,477,78,2028,46,-21,-61,97328.390625,1,0,0,0,33.764679,130.896164
943694,469,83,2038,43,1,-94,97328.390625,1,0,0,0,33.764679,130.896164
943704,476,83,2027,37,-37,-71,97328.390625,1,0,0,0,33.764679,130.896164
943714,466,87,2021,43,-23,-69,97328.218750,1,0,0,0,33.764679,130.896164
943724,481,80,2027,35,-35,-64,97328.218750,1,0,0,0,33.764679,130.896164
943734,478,78,2036,55,-8,-85,97328.218750,1,0,0,0,33.764679,130.896164
943744,482,87,2036,36,-9,-76,97327.703125,1,0,0,0,33.764679,130.896164
943754,478,54,2023,47,-5,-77,97327.296875,1,0,0,0,33.764679,130.896164
943764,473,74,2023,29,-25,-48,97327.296875,1,0,0,0,33.764679,130.896164
943774,505,88,2032,55,-21,-75,97327.296875,1,0,0,0,33.764679,130.896164
943784,485,80,2006,54,-15,-73,97327.703125,1,0,0,0,33.764679,130.896164
943794,463,75,2031,48,-3,-78,97327.703125,1,0,0,0,33.764679,130.896164
943804,459,91,2025,55,17,-82,97327.703125,1,0,0,0,33.764679,130.896164
943814,457,97,2034,64,-8,-77,97327.703125,1,0,0,0,33.764679,130.896164
943824,476,70,2022,31,-14,-46,97328.453125,1,0,0,0,33.764679,130.896164
943834,494,71,2028,51,-6,-68,97328.453125,1,0,0,0,33.764679,130.896164
943844,479,78,2022,47,12,-108,97328.453125,1,0,0,0,33.764679,130.896164
943854,461,73,2031,52,-21,-78,97328.453125,1,0,0,0,33.764679,130.896164
943864,487,77,2020,32,-43,-49,97327.945312,1,0,0,0,33.764679,130.896164
943874,493,97,2025,45,-15,-71,97327.945312,1,0,0,0,33.764679,130.896164
943884,467,74,2015,23,-11,-88,97327.945312,1,0,0,0,33.764679,130.896164
943894,477,71,2017,34,-29,-56,97327.945312,1,0,0,0,33.764679,130.896164
943904,500,91,2032,43,-11,-61,97328.289062,1,0,0,0,33.764679,130.896164
943914,467,80,2019,46,-22,-72,97328.289062,1,0,0,0,33.764679,130.896164
943924,477,77,2041,25,-27,-59,97328.289062,1,0,0,0,33.764679,130.896164
943934,472,86,2023,55,-22,-67,97328.289062,1,0,0,0,33.764679,130.896164
943944,486,92,2021,25,-68,-37,97328.117188,1,0,0,0,33.764679,130.896164
943954,478,77,2012,44,3,-85,97328.117188,1,0,0,0,33.764679,130.896164
943964,474,72,2034,42,-12,-89,97328.117188,1,0,0,0,33.764679,130.896164
943974,471,77,2035,44,-22,-80,97328.117188,1,0,0,0,33.764679,130.896164
943984,465,76,2029,26,-45,-64,97328.625000,1,0,0,0,33.764679,130.896164
943994,466,79,2020,48,-9,-95,97328.625000,1,0,0,0,33.764679,130.896164
944004,488,82,2019,31,-30,-83,97328.625000,1,0,0,0,33.764679,130.896164
944014,476,77,2031,35,-42,-51,97328.625000,1,0,0,0,33.764679,130.896164
944024,478,80,2038,49,-13,-70,97329.578125,1,0,0,0,33.764679,130.896164
944034,488,79,2024,10,-43,-45,97329.578125,1,0,0,0,33.764679,130.896164
944044,486,93,2022,45,-10,-74,97329.578125,1,0,0,0,33.764679,130.896164
944054,463,80,2022,19,-32,-59,97329.578125,1,0,0,0,33.764679,130.896164
944064,476,69,2036,26,-58,-65,97329.921875,1,0,0,0,33.764679,130.896164
944074,504,85,2032,34,-15,-69,97329.921875,1,0,0,0,33.764679,130.896164
944084,479,76,2021,34,-22,-72,97329.921875,1,0,0,0,33.764679,130.896164
944094,473,71,2023,44,-41,-45,97329.921875,1,0,0,0,33.764679,130.896164
944104,478,70,2023,46,-20,-76,97330.195312,1,0,0,0,33.764679,130.896164
944114,475,79,2035,18,-44,-64,97330.195312,1,0,0,0,33.764679,130.896164
944124,494,74,2012,42,-20,-77,97330.195312,1,0,0,0,33.764679,130.896164
944134,480,89,2030,37,-19,-64,97330.195312,1,0,0,0,33.764679,130.896164
944144,458,71,2015,51,4,-84,97329.687500,1,0,0,0,33.764679,130.896164
944154,471,86,2024,32,-10,-79,97329.687500,1,0,0,0,33.764679,130.896164
944164,487,84,2015,29,-40,-80,97329.687500,1,0,0,0,33.764679,130.896164
944174,468,80,2017,45,-17,-83,97329.687500,1,0,0,0,33.764679,130.896164
944184,469,83,2028,30,-62,-33,97330.031250,1,0,0,0,33.764679,130.896164
944194,488,85,2024,58,3,-91,97330.031250,1,0,0,0,33.764679,130.896164
944204,475,71,2016,51,-19,-92,97330.031250,1,0,0,0,33.764679,130.896164
944214,455,77,2020,32,-27,-70,97330.031250,1,0,0,0,33.764679,130.896164
944224,472,83,2037,48,-32,-69,97329.304688,1,0,0,0,33.764679,130.896164
944234,488,81,2028,47,-28,-88,97329.304688,1,0,0,0,33.764679,130.896164
944244,466,77,2034,59,10,-92,97329.304688,1,0,0,0,33.764679,130.896164
944254,501,82,2017,31,-53,-62,97329.304688,1,0,0,0,33.764679,130.896164
944264,480,78,2038,48,-2,-58,97329.304688,1,0,0,0,33.764679,130.896164
944274,471,85,2020,32,-2,-50,97329.304688,1,0,0,0,33.764679,130.896164
944284,481,97,2014,56,-6,-97,97329.304688,1,0,0,0,33.764679,130.896164
944294,474,71,2024,28,-34,-45,97329.304688,1,0,0,0,33.764679,130.896164
944304,455,81,2036,42,-18,-73,97329.648438,1,0,0,0,33.764679,130.896164
944314,476,80,2026,56,-1,-117,97329.648438,1,0,0,0,33.764679,130.896164
944324,479,75,2029,38,-13,-95,97329.648438,1,0,0,0,33.764679,130.896164
944334,472,83,2021,52,-12,-81,97329.648438,1,0,0,0,33.764679,130.896164
944344,482,83,2029,42,-7,-67,97329.468750,1,0,0,0,33.764679,130.896164
944354,481,84,2020,17,-67,-19,97329.468750,1,0,0,0,33.764679,130.896164
944364,470,81,2039,33,-14,-60,97329.468750,1,0,0,0,33.764679,130.896164
944374,466,89,2013,54,1,-68,97329.468750,1,0,0,0,33.764679,130.896164
944384,462,94,2026,31,-33,-57,97329.234375,1,0,0,0,33.764679,130.896164
944394,481,93,2034,34,-18,-80,97329.234375,1,0,0,0,33.764679,130.896164
944404,487,69,2026,40,-10,-85,97329.234375,1,0,0,0,33.764679,130.896164
944414,494,76,2025,30,-26,-57,97329.234375,1,0,0,0,33.764679,130.896164
944424,499,84,2025,42,14,-115,97330.328125,1,0,0,0,33.764679,130.896164
944434,450,71,2029,37,-39,-63,97330.328125,1,0,0,0,33.764679,130.896164
944444,468,73,2025,34,-32,-39,97330.328125,1,0,0,0,33.764679,130.896164
944454,483,78,2030,45,-20,-71,97330.328125,1,0,0,0,33.764679,130.896164
944464,480,75,2034,37,-65,-65,97329.468750,1,0,0,0,33.764679,130.896164
944474,475,83,2023,38,-58,-66,97329.468750,1,0,0,0,33.764679,130.896164
944484,483,66,2024,32,-28,-68,97329.468750,1,0,0,0,33.764679,130.896164
944494,461,87,2025,59,-1,-68,97329.468750,1,0,0,0,33.764679,130.896164
944504,451,81,2019,45,-25,-70,97329.859375,1,0,0,0,33.764679,130.896164
944514,474,88,2021,32,-43,-63,97329.859375,1,0,0,0,33.764679,130.896164
944524,486,86,2026,28,1,-68,97329.859375,1,0,0,0,33.764679,130.896164
944534,497,80,2028,38,-2,-69,97329.859375,1,0,0,0,33.764679,130.896164
944544,489,73,2023,34,-5,-96,97328.625000,1,0,0,0,33.764679,130.896164
944554,474,69,2019,19,-40,-50,97328.625000,1,0,0,0,33.764679,130.896164
944564,477,91,2024,33,-29,-66,97328.625000,1,0,0,0,33.764679,130.896164
944574,488,84,2023,48,-30,-71,97328.625000,1,0,0,0,33.764679,130.896164
944584,476,75,2028,50,-20,-73,97329.000000,1,0,0,0,33.764679,130.896164
944594,490,88,2031,31,-35,-59,97329.000000,1,0,0,0,33.764679,130.896164
944604,478,78,2022,46,10,-75,97329.000000,1,0,0,0,33.764679,130.896164
944614,474,80,2026,23,-33,-59,97329.000000,1,0,0,0,33.764679,130.896164
944624,479,69,2029,48,-9,-104,97329.000000,1,0,0,0,33.764679,130.896164
944634,481,90,2025,59,-15,-74,97329.000000,1,0,0,0,33.764679,130.896164
944644,488,80,2024,53,-8,-78,97329.000000,1,0,0,0,33.764679,130.896164
944654,464,68,2021,40,-33,-68,97329.000000,1,0,0,0,33.764679,130.896164
944664,469,83,2025,46,-13,-55,97328.828125,1,0,0,0,33.764679,130.896164
944674,465,76,2031,40,-13,-70,97328.828125,1,0,0,0,33.764679,130.896164
944684,482,71,2033,36,-25,-75,97328.828125,1,0,0,0,33.764679,130.896164
944694,495,70,2026,41,-9,-69,97328.828125,1,0,0,0,33.764679,130.896164
944704,468,89,2017,17,-39,-64,97328.828125,1,0,0,0,33.764679,130.896164
944714,474,78,2022,49,4,-81,97328.828125,1,0,0,0,33.764679,130.896164
944724,480,91,2027,23,-37,-55,97328.828125,1,0,0,0,33.764679,130.896164
944734,481,68,2035,21,-37,-51,97328.828125,1,0,0,0,33.764679,130.896164
944744,479,90,2020,56,-16,-64,97327.765625,1,0,0,0,33.764679,130.896164
944754,475,84,2030,35,-21,-77,97327.765625,1,0,0,0,33.764679,130.896164
944764,475,79,2027,39,-24,-52,97327.765625,1,0,0,0,33.764679,130.896164
944774,470,82,2035,35,-38,-49,97327.765625,1,0,0,0,33.764679,130.896164
944784,484,72,2031,30,-44,-67,97328.109375,1,0,0,0,33.764679,130.896164
944794,472,76,2019,28,-44,-33,97328.109375,1,0,0,0,33.764679,130.896164
944804,480,86,2035,49,8,-75,97328.109375,1,0,0,0,33.764679,130.896164
944814,472,76,2025,38,-31,-53,97328.109375,1,0,0,0,33.764679,130.896164
944824,471,72,2032,38,-37,-68,97328.109375,1,0,0,0,33.764679,130.896164
944834,487,75,2025,45,13,-77,97328.109375,1,0,0,0,33.764679,130.896164
944844,471,78,2026,40,-13,-77,97328.109375,1,0,0,0,33.764679,130.896164
944854,468,85,2029,33,-25,-55,97328.109375,1,0,0,0,33.764679,130.896164
944864,459,90,2029,75,6,-91,97328.312500,1,0,0,0,33.764679,130.896164
944874,491,78,2018,22,-5,-99,97328.312500,1,0,0,0,33.764679,130.896164
944884,474,79,2018,23,-38,-74,97328.312500,1,0,0,0,33.764679,130.896164
944894,481,85,2028,46,-4,-57,97328.312500,1,0,0,0,33.764679,130.896164
944904,471,75,2021,41,-40,-39,97329.070312,1,0,0,0,33.764679,130.896164
944914,456,85,2021,29,-10,-64,97329.070312,1,0,0,0,33.764679,130.896164
944924,482,77,2024,33,-33,-65,97329.070312,1,0,0,0,33.764679,130.896164
944934,486,69,2024,40,-11,-71,97329.070312,1,0,0,0,33.764679,130.896164
944944,465,78,2022,43,-15,-70,97328.312500,1,0,0,0,33.764679,130.896164
944954,484,82,2030,6,-54,-47,97328.312500,1,0,0,0,33.764679,130.896164
944964,477,82,2025,54,-14,-96,97328.312500,1,0,0,0,33.764679,130.896164
944974,467,82,2032,45,-14,-83,97328.312500,1,0,0,0,33.764679,130.896164
944984,468,90,2026,44,-9,-74,97328.828125,1,0,0,0,33.764679,130.896164
944994,489,80,2018,23,-32,-52,97328.828125,1,0,0,0,33.764679,130.896164
945004,467,91,2036,46,-22,-73,97328.828125,1,0,0,0,33.764679,130.896164
945014,472,68,2023,34,-15,-84,97328.828125,1,0,0,0,33.764679,130.896164
945024,475,74,2025,38,-4,-76,97328.828125,1,0,0,0,33.764679,130.896164
945034,479,70,2018,57,6,-68,97328.828125,1,0,0,0,33.764679,130.896164
945044,459,82,2019,42,-28,-49,97328.828125,1,0,0,0,33.764679,130.896164
945054,492,79,2035,51,-20,-92,97328.828125,1,0,0,0,33.764679,130.896164
945064,479,87,2033,40,-40,-63,97328.484375,1,0,0,0,33.764679,130.896164
945074,457,75,2026,25,-57,-11,97328.484375,1,0,0,0,33.764679,130.896164
945084,481,83,2035,50,11,-85,97328.484375,1,0,0,0,33.764679,130.896164
945094,472,89,2022,37,-15,-86,97328.484375,1,0,0,0,33.764679,130.896164
945104,472,78,2020,43,-30,-78,97328.726562,1,0,0,0,33.764679,130.896164
945114,478,82,2022,25,-54,-27,97328.726562,1,0,0,0,33.764679,130.896164
945124,467,83,2035,9,-43,-60,97328.726562,1,0,0,0,33.764679,130.896164
945134,477,67,2026,61,-6,-102,97328.726562,1,0,0,0,33.764679,130.896164
945144,495,75,2027,43,-5,-71,97328.218750,1,0,0,0,33.764679,130.896164
945154,471,73,2021,28,-36,-44,97328.218750,1,0,0,0,33.764679,130.896164
945164,470,75,2015,41,14,-83,97328.218750,1,0,0,0,33.764679,130.896164
945174,482,74,2020,61,14,-91,97328.218750,1,0,0,0,33.764679,130.896164
945184,486,84,2027,36,-7,-54,97328.046875,1,0,0,0,33.764679,130.896164
945194,474,85,2033,36,-26,-57,97328.046875,1,0,0,0,33.764679,130.896164
945204,491,66,2038,32,-55,-61,97328.046875,1,0,0,0,33.764679,130.896164
945214,481,92,2029,58,2,-87,97328.046875,1,0,0,0,33.764679,130.896164
945224,459,93,2020,52,11,-84,97328.906250,1,0,0,0,33.764679,130.896164
945234,474,77,2026,32,-37,-45,97328.906250,1,0,0,0,33.764679,130.896164
945244,477,76,2034,36,-29,-82,97328.906250,1,0,0,0,33.764679,130.896164
945254,485,80,2037,43,-31,-80,97328.906250,1,0,0,0,33.764679,130.896164
945264,463,76,2014,39,-43,-59,97329.242188,1,0,0,0,33.764679,130.896164
945274,489,88,2024,36,-15,-96,97329.242188,1,0,0,0,33.764679,130.896164
945284,476,85,2022,45,-21,-78,97329.242188,1,0,0,0,33.764679,130.896164
945294,470,66,2024,47,20,-81,97329.242188,1,0,0,0,33.764679,130.896164
945304,482,71,2027,26,-37,-36,97330.031250,1,0,0,0,33.764679,130.896164
945314,476,82,2025,29,-21,-89,97330.031250,1,0,0,0,33.764679,130.896164
945324,487,90,2020,21,-38,-52,97330.031250,1,0,0,0,33.764679,130.896164
945334,480,79,2032,46,-14,-66,97330.031250,1,0,0,0,33.764679,130.896164
945344,477,80,2029,46,-1,-74,97330.031250,1,0,0,0,33.764679,130.896164
945354,481,79,2025,37,-26,-65,97330.031250,1,0,0,0,33.764679,130.896164
945364,482,81,2035,52,-27,-71,97330.031250,1,0,0,0,33.764679,130.896164
945374,483,83,2020,31,-24,-44,97330.031250,1,0,0,0,33.764679,130.896164
945384,460,71,2030,32,-33,-52,97329.515625,1,0,0,0,33.764679,130.896164
945394,474,84,2027,42,-42,-59,97329.515625,1,0,0,0,33.764679,130.896164
945404,481,84,2025,40,-12,-77,97329.515625,1,0,0,0,33.764679,130.896164
945414,473,82,2027,45,-24,-70,97329.515625,1,0,0,0,33.764679,130.896164
945424,484,84,2031,63,18,-103,97329.343750,1,0,0,0,33.764679,130.896164
945434,472,82,2028,36,-32,-77,97329.343750,1,0,0,0,33.764679,130.896164
945444,479,76,2022,48,-11,-79,97329.343750,1,0,0,0,33.764679,130.896164
945454,465,90,2030,42,-29,-68,97329.343750,1,0,0,0,33.764679,130.896164
945464,493,76,2030,47,-10,-80,97329.171875,1,0,0,0,33.764679,130.896164
945474,474,73,2030,31,-39,-61,97329.171875,1,0,0,0,33.764679,130.896164
945484,485,80,2023,36,-31,-51,97329.171875,1,0,0,0,33.764679,130.896164
945494,480,84,2026,51,-9,-87,97329.171875,1,0,0,0,33.764679,130.896164
945504,461,80,2028,36,-45,-51,97329.000000,1,0,0,0,33.764679,130.896164
945514,478,81,2030,17,-39,-63,97329.000000,1,0,0,0,33.764679,130.896164
945524,497,100,2020,41,-15,-84,97329.000000,1,0,0,0,33.764679,130.896164
945534,492,71,2026,40,-31,-60,97329.000000,1,0,0,0,33.764679,130.896164
945544,466,82,2021,29,-29,-64,97329.000000,1,0,0,0,33.764679,130.896164
945554,473,86,2029,44,-34,-80,97329.000000,1,0,0,0,33.764679,130.896164
945564,487,94,2022,50,-28,-91,97329.000000,1,0,0,0,33.764679,130.896164
945574,471,87,2023,45,-24,-74,97329.000000,1,0,0,0,33.764679,130.896164
945584,477,79,2017,42,-10,-52,97328.484375,1,0,0,0,33.764679,130.896164
945594,466,77,2028,40,-36,-38,97328.484375,1,0,0,0,33.764679,130.896164
945604,476,79,2029,38,-34,-64,97328.484375,1,0,0,0,33.764679,130.896164
945614,474,76,2032,28,-17,-79,97328.484375,1,0,0,0,33.764679,130.896164
945624,484,75,2027,47,1,-62,97328.828125,1,0,0,0,33.764679,130.896164
945634,470,80,2017,44,-12,-85,97328.828125,1,0,0,0,33.764679,130.896164
945644,493,79,2028,25,-32,-63,97328.828125,1,0,0,0,33.764679,130.896164
945654,481,75,2022,54,-5,-81,97328.828125,1,0,0,0,33.764679,130.896164
945664,472,85,2023,43,-28,-86,97328.484375,1,0,0,0,33.764679,130.896164
945674,464,71,2024,43,-1,-108,97328.484375,1,0,0,0,33.764679,130.896164
945684,470,78,2023,53,-21,-76,97328.484375,1,0,0,0,33.764679,130.896164
945694,485,78,2032,53,-9,-99,97327.968750,1,0,0,0,33.764679,130.896164
945704,471,74,2029,43,-39,-72,97327.968750,1,0,0,0,33.764679,130.896164
945714,478,81,2022,24,-45,-46,97327.968750,1,0,0,0,33.764679,130.896164
945724,491,72,2021,38,-7,-78,97327.968750,1,0,0,0,33.764679,130.896164
945734,480,69,2022,71,-1,-107,97327.968750,1,0,0,0,33.764679,130.896164
945744,484,73,2020,45,1,-64,97327.968750,1,0,0,0,33.764679,130.896164
945754,476,85,2025,35,-37,-40,97327.968750,1,0,0,0,33.764679,130.896164
945764,481,79,2022,41,-4,-73,97327.968750,1,0,0,0,33.764679,130.896164
945774,488,80,2028,44,-17,-82,97327.632812,1,0,0,0,33.764679,130.896164
945784,476,81,2036,31,-47,-32,97327.632812,1,0,0,0,33.764679,130.896164
945794,484,80,2020,56,-17,-75,97327.632812,1,0,0,0,33.764679,130.896164
945804,478,78,2031,38,-30,-59,97327.632812,1,0,0,0,33.764679,130.896164
945814,476,80,2028,47,11,-105,97327.460938,1,0,0,0,33.764679,130.896164
945824,474,81,2017,36,-29,-78,97327.460938,1,0,0,0,33.764679,130.896164
945834,488,82,2033,22,-38,-55,97327.460938,1,0,0,0,33.764679,130.896164
945844,481,77,2022,32,-38,-58,97327.460938,1,0,0,0,33.764679,130.896164
945854,466,69,2024,40,1,-74,97327.632812,1,0,0,0,33.764679,130.896164
945864,487,63,2028,43,-38,-57,97327.632812,1,0,0,0,33.764679,130.896164
945874,473,77,2026,29,-40,-50,97327.632812,1,0,0,0,33.764679,130.896164
945884,465,85,2023,52,-5,-106,97327.632812,1,0,0,0,33.764679,130.896164
945894,477,67,2026,53,-12,-104,97328.312500,1,0,0,0,33.764679,130.896164
945904,486,85,2030,32,-8,-70,97328.312500,1,0,0,0,33.764679,130.896164
945914,470,71,2030,58,0,-94,97328.312500,1,0,0,0,33.764679,130.896164
945924,476,82,2029,51,-29,-76,97328.312500,1,0,0,0,33.764679,130.896164
945934,475,77,2023,18,-67,-45,97328.828125,1,0,0,0,33.764679,130.896164
945944,456,78,2024,28,-11,-63,97328.828125,1,0,0,0,33.764679,130.896164
945954,473,71,2029,46,-3,-78,97328.828125,1,0,0,0,33.764679,130.896164
945964,472,85,2033,34,-28,-60,97328.828125,1,0,0,0,33.764679,130.896164
945974,486,76,2032,49,-23,-89,97328.312500,1,0,0,0,33.764679,130.896164
945984,498,71,2025,39,-35,-78,97328.312500,1,0,0,0,33.764679,130.896164
945994,473,76,2028,52,-7,-73,97328.312500,1,0,0,0,33.764679,130.896164
946004,456,76,2030,50,6,-79,97328.312500,1,0,0,0,33.764679,130.896164
946014,475,82,2026,33,-39,-63,97327.804688,1,0,0,0,33.764679,130.896164
946024,486,89,2023,34,-22,-77,97327.804688,1,0,0,0,33.764679,130.896164
946034,483,76,2016,45,-22,-57,97327.804688,1,0,0,0,33.764679,130.896164
946044,479,71,2019,48,-4,-62,97327.804688,1,0,0,0,33.764679,130.896164
946054,460,84,2023,41,-24,-53,97328.046875,1,0,0,0,33.764679,130.896164
946064,462,79,2032,46,-6,-82,97328.046875,1,0,0,0,33.764679,130.896164
946074,485,79,2020,29,-33,-80,97328.046875,1,0,0,0,33.764679,130.896164
946084,487,78,2025,22,-23,-60,97328.046875,1,0,0,0,33.764679,130.896164
946094,453,76,2034,53,-17,-68,97328.726562,1,0,0,0,33.764679,130.896164
946104,457,74,2028,20,-25,-62,97328.726562,1,0,0,0,33.764679,130.896164
946114,470,80,2024,41,-40,-90,97328.726562,1,0,0,0,33.764679,130.896164
946124,491,87,2032,30,-33,-69,97328.726562,1,0,0,0,33.764679,130.896164
946134,499,67,2023,54,-5,-39,97328.390625,1,0,0,0,33.764679,130.896164
946144,462,85,2027,37,-20,-65,97328.390625,1,0,0,0,33.764679,130.896164
946154,454,75,2026,25,-34,-80,97328.390625,1,0,0,0,33.764679,130.896164
946164,477,87,2029,41,-16,-85,97328.390625,1,0,0,0,33.764679,130.896164
946174,495,77,2035,20,-14,-22,97328.289062,1,0,0,0,33.764679,130.896164
946184,488,80,2026,34,-22,-56,97328.289062,1,0,0,0,33.764679,130.896164
946194,479,74,2023,50,6,-98,97328.289062,1,0,0,0,33.764679,130.896164
946204,454,75,2029,48,0,-95,97328.289062,1,0,0,0,33.764679,130.896164
946214,472,75,2018,44,7,-52,97328.390625,1,0,0,0,33.764679,130.896164
946224,482,86,2030,54,-6,-57,97328.390625,1,0,0,0,33.764679,130.896164
946234,471,76,2020,57,3,-99,97328.390625,1,0,0,0,33.764679,130.896164
946244,469,78,2022,49,5,-94,97328.390625,1,0,0,0,33.764679,130.896164
946254,465,74,2026,37,-41,-51,97329.000000,1,0,0,0,33.764679,130.896164
946264,472,82,2016,19,-28,-77,97329.000000,1,0,0,0,33.764679,130.896164
946274,488,79,2024,49,-13,-92,97329.000000,1,0,0,0,33.764679,130.896164
946284,476,63,2025,41,-12,-65,97329.000000,1,0,0,0,33.764679,130.896164
946294,486,81,2021,45,-29,-72,97328.656250,1,0,0,0,33.764679,130.896164
946304,463,72,2023,25,-49,-41,97328.656250,1,0,0,0,33.764679,130.896164
946314,471,81,2028,35,-20,-72,97328.656250,1,0,0,0,33.764679,130.896164
946324,474,87,2013,26,-27,-57,97328.656250,1,0,0,0,33.764679,130.896164
946334,491,69,2024,40,2,-74,97327.968750,1,0,0,0,33.764679,130.896164
946344,487,78,2022,41,-2,-55,97327.968750,1,0,0,0,33.764679,130.896164
946354,466,84,2026,34,-27,-49,97327.968750,1,0,0,0,33.764679,130.896164
946364,481,80,2022,44,-12,-101,97327.968750,1,0,0,0,33.764679,130.896164
946374,480,86,2032,49,-18,-93,97328.484375,1,0,0,0,33.764679,130.896164
946384,476,90,2027,62,8,-80,97328.484375,1,0,0,0,33.764679,130.896164
946394,484,80,2033,36,-27,-64,97328.484375,1,0,0,0,33.764679,130.896164
946404,464,74,2021,42,-2,-62,97328.484375,1,0,0,0,33.764679,130.896164
946414,470,90,2022,24,-23,-77,97329.070312,1,0,0,0,33.764679,130.896164
946424,471,85,2035,32,-47,-30,97329.070312,1,0,0,0,33.764679,130.896164
946434,476,74,2030,58,7,-81,97329.070312,1,0,0,0,33.764679,130.896164
946444,465,80,2027,41,-36,-73,97329.070312,1,0,0,0,33.764679,130.896164
946454,473,75,2022,29,-41,-58,97329.140625,1,0,0,0,33.764679,130.896164
946464,476,77,2022,30,-18,-86,97329.140625,1,0,0,0,33.764679,130.896164
946474,490,83,2020,37,-28,-69,97329.140625,1,0,0,0,33.764679,130.896164
946484,494,93,2028,54,-4,-75,97329.140625,1,0,0,0,33.764679,130.896164
946494,477,75,2032,37,-31,-47,97329.312500,1,0,0,0,33.764679,130.896164
946504,464,79,2028,17,-34,-67,97329.312500,1,0,0,0,33.764679,130.896164
946514,465,81,2029,34,-6,-78,97329.312500,1,0,0,0,33.764679,130.896164
946524,470,88,2021,12,-60,-41,97329.312500,1,0,0,0,33.764679,130.896164
946534,481,83,2017,34,-20,-66,97329.656250,1,0,0,0,33.764679,130.896164
946544,482,63,2042,41,2,-63,97329.656250,1,0,0,0,33.764679,130.896164
946554,461,67,2026,33,-19,-66,97329.656250,1,0,0,0,33.764679,130.896164
946564,470,100,2021,28,-38,-77,97329.656250,1,0,0,0,33.764679,130.896164
946574,496,89,2019,65,0,-99,97329.898438,1,0,0,0,33.764679,130.896164
946584,511,81,2030,46,-1,-78,97329.898438,1,0,0,0,33.764679,130.896164
946594,473,81,2037,43,-20,-56,97329.898438,1,0,0,0,33.764679,130.896164
946604,468,82,2030,41,-22,-91,97329.898438,1,0,0,0,33.764679,130.896164
946614,477,81,2025,39,9,-93,97329.484375,1,0,0,0,33.764679,130.896164
946624,468,83,2024,55,11,-92,97329.484375,1,0,0,0,33.764679,130.896164
946634,479,81,2028,48,-18,-71,97329.484375,1,0,0,0,33.764679,130.896164
946644,481,85,2024,44,-12,-76,97329.484375,1,0,0,0,33.764679,130.896164
946654,461,76,2026,23,-36,-80,97328.453125,1,0,0,0,33.764679,130.896164
946664,458,77,2020,31,-19,-80,97328.453125,1,0,0,0,33.764679,130.896164
946674,467,78,2018,25,-55,-50,97328.453125,1,0,0,0,33.764679,130.896164
946684,467,83,2021,33,-30,-90,97328.453125,1,0,0,0,33.764679,130.896164
946694,488,79,2038,32,-24,-55,97329.046875,1,0,0,0,33.764679,130.896164
946704,462,79,2039,24,-17,-62,97329.046875,1,0,0,0,33.764679,130.896164
946714,481,80,2029,29,-32,-59,97329.046875,1,0,0,0,33.764679,130.896164
946724,483,89,2024,47,-3,-91,97329.046875,1,0,0,0,33.764679,130.896164
946734,483,93,2013,40,-18,-80,97328.875000,1,0,0,0,33.764679,130.896164
946744,476,89,2021,36,-24,-51,97328.875000,1,0,0,0,33.764679,130.896164
946754,472,73,2017,51,3,-85,97328.875000,1,0,0,0,33.764679,130.896164
946764,485,75,2027,35,-16,-59,97328.875000,1,0,0,0,33.764679,130.896164
946774,467,78,2027,39,-8,-69,97329.046875,1,0,0,0,33.764679,130.896164
946784,479,80,2030,24,-34,-73,97329.046875,1,0,0,0,33.764679,130.896164
946794,479,84,2033,25,-26,-66,97329.046875,1,0,0,0,33.764679,130.896164
